0.000000 370.816000 215.520000
0.000000 370.688000 215.808000
0.009985 370.624000 215.664000
0.019975 370.368000 215.280000
0.029970 370.432000 214.320000
0.039965 370.752000 213.120000
0.059975 370.432000 212.064000
0.069965 370.368000 211.440000
0.079963 370.560000 211.200000
0.099943 370.432000 211.584000
0.119926 370.496000 211.872000
0.139908 370.432000 212.544000
0.149902 370.496000 212.832000
0.159925 370.624000 213.360000
0.169910 370.752000 213.744000
0.239858 370.688000 214.368000
0.249846 370.944000 214.032000
0.259838 371.264000 213.936000
0.269859 371.584000 214.272000
0.279857 371.904000 214.560000
0.289842 372.160000 214.512000
0.299837 372.352000 214.464000
0.309828 372.672000 214.416000
0.319821 373.120000 214.224000
0.339802 374.080000 214.464000
0.349796 374.400000 214.416000
0.359788 374.656000 214.320000
0.369773 374.464000 214.032000
0.379769 374.208000 213.648000
0.409773 374.144000 213.888000
0.419763 373.376000 215.232000
0.429759 373.056000 215.808000
0.439751 372.800000 216.768000
0.449740 372.032000 217.056000
0.459732 371.136000 217.104000
0.469723 370.880000 216.720000
0.479721 370.816000 217.104000
0.489705 370.688000 217.824000
0.519715 371.328000 219.072000
0.529704 371.136000 219.744000
0.539695 371.008000 220.656000
0.559684 372.352000 223.152000
0.569668 372.416000 222.432000
0.579663 361.280000 214.656000
0.589655 341.440000 200.496000
0.599652 329.408000 192.192000
0.609636 324.480000 190.080000
0.619627 323.456000 188.160000
0.629621 323.776000 188.544000
0.639647 325.568000 190.896000
0.649636 325.504000 190.464000
0.659626 324.800000 190.656000
0.669617 324.864000 190.944000
0.689599 325.440000 189.648000
0.699595 326.720000 190.464000
0.709585 327.360000 190.272000
0.719579 328.576000 189.840000
0.759577 329.984000 189.216000
0.789548 331.328000 190.848000
0.809530 331.904000 191.424000
0.819522 332.224000 191.616000
0.829517 332.544000 191.952000
0.839511 333.120000 192.672000
0.849499 333.632000 193.632000
0.859520 334.272000 194.448000
0.869512 334.464000 194.640000
0.879509 334.784000 194.976000
0.889494 335.040000 195.408000
0.899490 335.296000 195.888000
0.909480 335.360000 196.368000
0.919473 335.424000 196.800000
0.929462 335.360000 197.376000
0.939454 335.232000 198.000000
0.949447 334.912000 197.952000
0.959442 335.040000 198.000000
0.969456 335.552000 197.808000
0.979452 334.592000 196.752000
0.989443 333.760000 195.936000
0.999441 333.312000 195.648000
1.009424 332.864000 195.264000
1.019416 332.352000 194.640000
1.029410 332.096000 194.976000
1.039404 331.840000 195.120000
1.049393 331.520000 195.504000
1.059384 330.880000 196.464000
1.069375 329.664000 197.136000
1.079373 328.832000 198.432000
1.089388 328.320000 199.920000
1.109373 327.744000 202.272000
1.119367 327.040000 203.808000
1.129356 325.632000 204.384000
1.139349 324.544000 204.528000
1.149343 323.840000 205.920000
1.159335 322.112000 208.800000
1.169320 320.640000 208.896000
1.179316 319.744000 208.656000
1.189306 318.720000 208.944000
1.199303 317.568000 209.520000
1.209319 315.904000 210.624000
1.219310 313.920000 212.064000
1.229305 312.448000 216.288000
1.239299 310.784000 220.128000
1.249287 309.440000 222.528000
1.259278 305.344000 223.440000
1.269269 305.536000 223.488000
1.279266 315.392000 224.544000
1.289251 337.856000 240.144000
1.299246 375.936000 269.904000
1.309237 397.056000 280.752000
1.319261 414.080000 289.488000
1.329248 435.136000 298.320000
1.339241 454.784000 308.448000
1.349237 470.208000 323.184000
1.359229 493.632000 346.656000
1.369214 506.240000 353.136000
1.379209 515.456000 358.416000
1.389201 525.888000 368.016000
1.399198 526.080000 373.680000
1.409181 519.104000 376.176000
1.419173 509.120000 373.392000
1.429168 504.832000 368.544000
1.439192 501.504000 368.880000
1.449181 493.632000 367.488000
1.459172 484.288000 360.912000
1.469163 471.936000 357.264000
1.479159 459.264000 353.184000
1.509130 456.128000 351.408000
1.519125 449.920000 351.504000
1.529112 445.696000 351.600000
1.539136 442.368000 346.176000
1.549130 436.992000 338.688000
1.559123 432.640000 335.472000
1.569107 428.800000 337.152000
1.579103 424.896000 336.912000
1.589094 422.208000 333.216000
1.599092 419.968000 331.488000
1.609075 417.536000 328.464000
1.619067 413.568000 325.872000
1.629063 409.408000 325.296000
1.639056 407.424000 322.656000
1.649046 403.968000 318.288000
1.659067 399.168000 315.360000
1.669056 396.992000 314.400000
1.679053 395.072000 312.576000
1.689040 393.216000 308.208000
1.699035 387.392000 298.272000
1.709025 388.992000 301.200000
1.719019 392.256000 307.008000
1.769002 391.808000 296.736000
1.778997 381.376000 280.944000
1.788989 376.640000 272.304000
1.798986 374.144000 264.480000
1.808970 372.800000 258.864000
1.818961 371.200000 253.296000
1.828957 368.960000 247.392000
1.838950 366.400000 243.936000
1.848939 363.392000 239.280000
1.858930 360.704000 233.232000
1.868921 359.104000 227.760000
1.878918 356.928000 223.488000
1.888934 355.008000 221.520000
1.898930 353.024000 219.648000
1.908920 350.400000 216.720000
1.918913 348.160000 213.600000
1.928902 345.984000 209.568000
1.938895 343.808000 203.376000
1.948888 342.336000 198.384000
1.958881 340.480000 194.880000
1.968865 337.920000 191.616000
1.978862 334.336000 187.536000
1.988853 329.984000 182.544000
2.038845 323.968000 177.408000
2.048833 324.736000 178.128000
2.058826 324.096000 177.504000
2.068815 323.520000 177.024000
2.078813 323.136000 176.736000
2.088798 322.496000 175.824000
2.098793 321.536000 174.912000
2.108783 320.704000 174.096000
2.118777 319.744000 173.232000
