0.019975 2.446188
0.609636 0.585339
1.519125 -0.293881
1.569107 0.158720
1.659067 0.047450
1.699035 -0.958708
1.878918 -0.078814
1.958881 -0.532557
2.038845 5.227180
3.038284 0.144640
3.168200 1.506306
3.657917 -0.066633
3.827807 0.162245
4.077693 0.976315
4.317551 -0.181616
4.547421 0.170668
4.687330 -0.305845
4.847230 -0.927056
5.137078 -0.345938
5.286981 -0.248787
5.376940 0.101218
5.406913 0.016864
5.446881 0.086029
5.526843 -0.315180
5.656767 0.177407
5.716754 0.121697
5.796686 0.053949
5.846669 -0.206031
5.936623 -0.959666
5.996580 -0.005695
6.046563 -1.632050
6.146482 -0.546131
6.266414 0.234828
6.316404 -1.083954
6.396369 -0.626121
6.526284 -0.080899
6.626233 -0.286139
6.766146 2.512270
7.575684 -0.550047
7.825536 0.372406
8.055405 -0.748603
8.225326 -0.052325
8.295268 0.299756
8.565102 1.321448
8.934915 -2.887155
9.264704 0.159039
9.284711 -0.035293
9.324679 -0.237161
9.434622 -0.032631
9.464597 -0.212593
9.544560 0.330090
9.684468 -2.038658
9.904349 0.194101
9.974322 -0.056249
10.054254 -0.087911
10.074272 0.124116
10.144212 0.209946
10.194173 -2.963313
10.334113 0.234211
10.394068 0.136690
10.504000 0.614505
10.653937 0.102921
10.683911 -0.934661
10.733872 -0.306782
10.763845 -0.100159
10.793855 0.151967
10.823826 -0.048844
10.853800 0.002574
10.963740 -0.211811
11.143652 -0.847769
11.833264 -0.006547
11.893209 0.207079
11.913227 0.109267
11.933207 1.519908
12.322969 2.552881
12.852680 -4.201838
13.442343 0.839592
13.682203 1.632803
14.261875 7.468099
15.781003 0.915767
15.940899 -2.358005
16.750441 -0.588051
16.840388 0.157004
16.930347 0.578137
17.060268 -5.861251
17.280146 -0.566013
17.380096 0.140710
17.430056 0.120223
17.460059 -1.178349
17.579990 -0.385730
17.799866 -0.283528
17.879798 0.224282
17.929789 -0.152079
17.979747 -0.684090
18.029709 -0.171545
18.079692 0.138533
18.119657 -1.782963
18.229604 -0.213561
18.279586 -0.208116
18.339538 -1.244509
18.399519 -0.530541
18.449480 0.719852
18.729334 -1.084929
18.799276 0.214607
18.819258 -0.013949
18.849267 -0.628194
18.919202 0.378530
19.029149 -0.728902
19.089125 0.267783
19.219046 -0.693120
19.458908 -0.084332
19.498878 0.204241
19.558854 -0.012058
19.708765 1.575894
20.078542 -1.297364
20.208467 -0.243232
20.268448 0.265199
20.348414 0.111473
20.438363 1.103684
20.718189 0.425284
20.858107 -0.433706
20.888081 0.432729
21.107962 -0.195580
21.167938 -0.024238
21.247874 -0.481789
21.377826 0.144995
21.407799 -0.353815
21.487763 1.502871
21.887522 0.852911
22.067408 -0.427375
22.237318 -0.009576
22.257304 -0.699573
22.437213 -0.198226
22.477180 -0.248475
22.547160 0.044141
22.607105 -2.457615
22.787017 -1.116409
22.926928 -1.595464
23.336708 -0.569400
23.986322 -0.420366
24.056291 -1.359398
24.246165 0.126473
24.306147 0.150540
24.426078 0.850409
24.735906 0.398613
24.925779 0.446612
25.035715 -0.054745
25.075712 0.460938
25.195645 0.236002
25.245605 -0.335065
25.315576 0.283786
25.495457 0.547885
25.675366 -1.156675
25.725324 -1.210865
25.775315 0.010307
25.935210 -0.596314
26.255035 -0.137594
26.334998 -0.433145
26.364976 -1.637374
26.504891 0.163826
26.654792 -1.471324
26.984612 0.306198
27.114531 -0.274641
27.144512 2.003113
27.544300 -0.523328
27.644243 -0.259162
27.744194 -2.829991
28.153935 -0.840241
28.393799 0.243548
28.483757 -2.141006
28.583707 -2.119832
28.733609 0.455315
28.953481 -0.007499
29.043441 0.877952
29.323298 -0.181636
29.473201 0.044666
29.783012 2.452159
30.262763 1.991912
30.922360 2.088344
31.452070 0.932744
31.681942 4.888523
32.691373 0.010198
32.951211 -0.175399
32.981195 0.589494
33.071142 0.088913
33.111112 0.086514
33.131098 2.650499
33.700780 2.844740
34.410394 1.730259
34.800163 0.973102
34.980045 0.692939
35.269887 0.939091
35.539730 1.200666
35.899524 2.426402
36.539171 0.142191
36.888966 -0.569258
37.288724 0.205416
37.328722 -1.151944
37.598559 -0.018415
37.648517 -1.327311
37.748493 -0.218508
37.808442 -0.981114
37.918381 -0.162156
37.978336 -0.242627
38.098268 1.556188
38.488058 -1.650451
38.568020 -0.187425
38.627971 -0.687360
38.837858 -1.396144
39.017745 0.654990
39.257634 -0.491800
39.317581 0.380083
39.687363 -2.127097
39.977216 -0.307043
40.047156 -0.003159
40.107133 0.179842
40.167088 0.014025
40.217079 -0.316185
40.277023 0.281626
40.346995 -1.210715
40.426958 0.157198
40.466926 0.677725
40.796744 2.196529
41.606279 0.635871
41.756184 0.148880
41.786157 0.019937
42.046006 0.828119
42.275873 -0.810537
42.545740 1.964005
42.955488 0.029155
42.975508 -1.794851
43.065428 -0.013131
43.105422 -0.557219
43.305286 -2.669519
43.455227 -1.697537
43.645098 -3.771237
44.084851 -0.243072
44.124818 -0.210086
44.274754 0.137109
44.534605 0.789134
44.724501 -0.699803
44.834442 0.563827
45.244191 -1.030127
45.394125 -0.517296
45.713920 0.350193
45.923803 0.914700
46.113709 1.984559
46.503471 0.828574
46.673392 -0.699674
46.723352 1.885104
47.083145 -0.002630
47.263052 1.017920
47.522897 1.267513
47.792733 -0.001168
47.932653 0.702823
48.172541 1.946564
48.572298 3.812053
49.341865 0.143107
49.381833 -1.827929
49.531744 -0.641869
49.781590 0.098031
49.801604 -0.200283
50.091429 -0.270961
50.191372 0.090401
50.281329 -2.473815
50.421238 -0.546392
50.631129 0.207907
50.701068 0.445031
50.811011 0.866091
51.120839 -0.987376
51.330731 0.772113
51.490627 0.074834
51.580576 -0.211269
51.610558 0.221288
51.740474 0.429626
52.160247 1.036005
52.370136 -2.079576
52.470079 -0.163112
52.530033 -0.102882
52.600004 -1.804161
52.719931 0.326399
52.909806 -1.994144
53.649407 0.159098
53.779322 1.623544
54.329021 0.909314
54.508897 -0.452574
54.688811 0.212903
54.948654 4.751502
55.958085 0.146309
56.227921 -0.531236
56.267889 -0.638736
56.907534 0.160075
56.927523 0.591242
57.097438 1.546910
57.467224 -0.299564
57.497196 -0.277818
57.547156 0.884297
57.856985 0.728695
58.176809 1.732710
58.616567 -1.847765
58.706492 0.078883
58.766478 -0.109690
58.816461 0.588607
59.046305 0.263256
59.226211 0.090901
59.276169 0.170170
59.326162 -0.156970
59.376114 -0.075663
59.436096 1.035293
59.835854 2.451749
60.345583 0.036586
60.385548 0.295348
60.485498 0.074383
60.555466 0.142865
60.645397 0.079186
60.695380 0.085427
60.745340 2.207584
61.155119 0.124543
61.185093 -0.104204
61.285044 0.074278
61.305024 0.008514
61.325011 -0.819002
61.474912 -0.509265
61.584854 -5.900561
61.804733 -2.505717
62.194528 -0.947345
62.254473 -0.095115
62.314427 -2.136567
62.554317 0.164330
62.584294 -0.065963
62.634253 -0.121934
62.694230 -1.840944
62.814160 -1.587424
63.323861 -0.498744
63.403824 0.029232
63.423805 0.318718
63.513762 2.238363
65.912400 1.844592
66.392122 0.145293
66.602009 0.884858
66.781887 -0.454120
66.851856 2.246145
67.461504 1.662592
67.811301 0.996661
68.061156 0.640614
68.370985 0.597620
68.540877 0.249891
68.630834 0.060372
68.710797 -0.625066
68.810741 0.613671
69.000620 0.318696
69.140559 0.095995
69.260491 0.223353
69.520336 0.573368
69.640268 1.148495
70.080023 1.825514
70.569727 -0.695863
70.709646 -0.289956
70.829577 -1.091274
70.989474 -0.002684
71.069436 -3.634950
71.509191 -0.489070
71.569137 0.068700
71.599152 -0.139979
71.619128 -0.068229
71.669087 0.533482
71.789019 -0.711762
71.908949 -4.751568
72.878420 -0.110940
72.908390 0.881585
73.168234 -6.528227
73.318145 0.458119
73.488055 -4.041138
73.737911 -0.587599
74.047743 -1.115167
74.297598 -0.213276
74.317586 -0.845605
74.607427 0.071616
74.627414 0.079063
74.657387 0.193283
74.747345 0.352198
74.857281 -0.483993
74.937214 0.034157
75.007185 0.072589
75.037166 0.059503
75.157096 0.166490
75.177107 0.024722
75.267034 -0.138064
75.307029 0.461955
75.586857 -0.234235
75.636817 -0.099064
75.686801 -0.137060
75.746755 -0.280635
75.776759 0.367455
75.846700 -1.614272
75.976623 0.213012
76.136550 -0.015179
76.306438 1.376467
76.576275 -0.483255
76.716224 -1.455760
77.295888 -1.044707
77.715634 -0.579172
77.835561 0.097655
77.895540 -0.153886
77.955493 1.125343
78.225356 -0.187116
78.355280 1.741208
78.715073 -1.716307
79.184801 0.005332
79.214775 -0.286416
79.344698 3.176733
80.024311 4.393081
81.063721 0.871061
81.213625 1.070848
81.473502 -0.388111
81.583439 1.320189
81.843281 1.320189
