0.000000 127.438724 71.015237
0.000000 55.288370 31.309340
0.020010 -27.852345 -14.743185
0.039998 -0.001557 0.608261
0.059979 0.187804 0.678804
0.079962 0.244488 0.261851
0.099943 0.241996 -0.028965
0.119931 0.200262 -0.318613
0.279857 -2.690609 -0.129641
0.299838 1.055813 0.914493
0.339806 20.117154 -0.152766
0.359793 41.867315 3.213453
0.379799 46.231581 6.790340
0.399789 28.845909 7.664641
0.419768 9.515616 5.438356
0.439756 1.980506 0.750982
0.459737 4.897840 -2.509891
0.519719 -6.464413 0.528607
0.539700 -32.525441 13.367917
0.559687 -42.346970 12.174353
0.579694 -33.058136 1.326541
0.599682 -13.690403 -13.575096
0.619663 -7.493425 -15.073219
0.639650 -9.079600 -5.055277
0.659631 -3.419087 -3.566402
0.679615 -2.027846 0.397332
0.699626 -0.438521 -1.706119
0.719613 -1.817307 3.043870
0.739593 -1.884580 5.420370
0.839543 -0.246979 1.626233
0.859525 1.976146 -3.248725
0.879508 2.573816 -7.631239
0.899490 0.767411 -4.200588
0.919507 2.494708 -3.668246
0.939487 2.852874 -2.065609
0.959476 2.496265 0.128006
0.979451 1.386884 -0.217002
0.999440 1.430487 -1.535367
1.019420 1.722003 -1.907238
1.039407 1.660025 -1.776195
1.059419 1.418652 -0.985971
1.079402 0.763362 -0.599151
1.099384 0.522301 -0.740237
1.119372 0.476206 -0.549630
1.139351 0.598917 -0.382382
1.159370 0.521366 -0.396864
1.179345 0.464994 -0.222842
1.199334 0.455028 -0.218871
1.239301 0.104647 0.197848
1.259314 -0.064470 0.343373
1.279297 -0.117728 0.211630
1.319265 0.041734 -0.146459
1.339245 0.140152 -0.397799
1.359234 0.037062 -0.343607
1.379241 0.093435 -0.702863
1.399228 -0.664322 0.751917
1.419209 -1.393113 4.788989
1.439196 -1.492465 8.164040
1.459177 -0.797622 7.942604
1.479191 0.321416 4.590442
1.499171 0.546905 2.233558
1.519159 0.645946 2.212068
1.539140 0.606081 2.276071
1.559128 0.548462 2.224915
1.579103 0.360347 1.934100
1.599122 0.080665 1.899763
1.619103 -3.674163 3.210417
1.639091 4.030148 5.924679
1.659071 27.888152 6.332516
1.679054 46.635546 5.801346
1.699036 43.369754 4.686446
1.719054 20.602946 3.354773
1.739034 4.496696 2.306437
1.759021 0.978885 0.215834
1.778998 -0.041734 -0.638160
1.799017 -0.344463 -1.824548
1.818997 -1.213095 -3.611251
1.838984 -0.552823 -6.202644
1.858965 3.982496 -8.506003
1.878949 4.313565 -8.871558
1.898930 1.142396 -7.232980
1.918917 -3.486983 -4.581566
1.938928 -2.993337 -3.334451
1.958917 0.198082 -2.583237
1.978892 -1.174164 -1.531630
1.998880 0.672731 0.317445
2.018861 1.081352 1.494256
2.038879 0.606703 1.056047
2.058860 -1.639158 1.919384
2.078843 -2.805534 3.277222
2.098824 -0.664633 4.209464
2.118812 -0.709482 2.794867
2.138791 -0.917530 1.363214
2.158780 -0.997572 1.524622
2.178786 -0.778623 1.528593
2.198775 -0.678960 1.566668
2.218755 -0.843093 1.428151
2.238743 -1.012833 1.463890
2.258722 -1.310890 1.401522
2.278737 -1.633863 1.363214
2.298719 -2.009782 1.517848
2.318706 -2.068335 1.511074
2.338686 -1.737264 1.395916
2.358674 -1.402456 0.972423
2.378680 -1.185688 0.652175
2.398669 -1.142708 0.367432
2.418649 -1.171984 0.143422
2.438637 -1.037438 -0.019855
2.458618 -0.777689 -0.238726
2.478601 -0.547839 -0.240828
2.498613 -0.276256 -0.534214
2.518599 -0.046406 -0.684644
2.578545 0.185935 -0.631853
2.598563 0.390246 -0.502679
2.618543 0.502368 -0.377243
2.638530 0.587082 -0.459466
2.658512 0.470289 -0.411580
2.678495 0.261929 -0.063536
2.698476 0.047652 0.157671
2.718494 0.763674 -0.394295
2.738474 1.351690 -0.985037
2.758461 1.305596 -1.222361
2.778438 0.847142 -0.975927
2.798427 0.579607 -0.973591
2.818438 1.148314 -1.395449
2.838424 1.386572 -1.491920
2.858406 1.525790 -1.558259
2.878388 1.688678 -1.581150
2.898370 1.723872 -1.509206
2.918357 1.408685 -1.473934
2.938337 0.953035 -1.353403
2.958356 0.703876 -1.085479
2.978338 0.654978 -0.674366
2.998321 0.655290 -0.145758
3.018300 0.489910 0.098574
3.038288 0.446618 0.320248
3.058269 0.606392 0.270027
3.078288 0.382771 -0.023826
3.098264 0.296188 -0.379345
3.118253 0.231407 -0.631152
3.138232 0.227047 -0.523469
3.158221 0.012769 -0.162109
3.178231 -0.234521 -0.547294
3.198215 -0.102467 -1.104867
3.238182 0.002180 -1.273283
3.278151 -0.207737 -1.039929
3.298157 -0.469043 -0.477919
3.318146 -0.448799 -0.502679
3.338126 -0.330759 -0.370469
3.358115 -0.194656 -0.399200
3.378095 -0.188427 -0.727624
3.398109 -0.362839 -0.746778
3.418089 -0.558429 -1.674118
3.438078 -1.474713 -0.907486
3.458058 -4.179643 2.189877
3.498053 -6.486837 4.550732
3.518040 -6.515802 4.522001
3.538020 -4.016133 1.937604
3.558009 -1.473467 0.445451
3.577989 -0.735332 0.329591
3.597972 -0.476518 -0.041578
3.637971 -0.386509 -0.174490
3.677940 -0.345086 0.212564
3.717934 -0.397098 0.331927
3.737915 -0.203688 -0.125203
3.757902 0.478698 -1.216755
3.817847 1.209046 -2.364834
3.837834 1.715774 -2.986174
3.857847 1.897038 -3.583921
3.877833 2.066154 -3.492355
3.897810 2.304413 -3.638113
3.917798 2.596552 -3.486749
3.937778 2.842596 -3.082645
3.957797 3.114179 -3.000656
3.977777 2.948489 -2.805612
3.997761 2.110380 -1.688367
4.017741 0.934037 -0.606392
4.037729 -0.025539 -0.098574
4.057710 -0.275010 0.010278
4.077728 -0.389623 -0.131510
4.097705 -0.409556 0.200651
4.117691 -0.352249 -0.288013
4.137672 -0.267224 0.734398
4.177670 0.786410 0.495205
4.217636 -0.667436 3.343561
4.237623 -2.891182 6.998463
4.257603 -4.094929 8.154696
4.277591 -3.199828 6.963893
4.297598 0.696401 -0.027563
4.317586 3.436840 -3.469464
4.337566 5.450346 -4.309439
4.357556 5.422939 -2.480226
4.377535 4.843960 0.564813
4.397550 4.259685 -0.152766
4.437518 3.173043 -2.180067
4.457499 2.267973 -4.599785
4.477485 2.056188 -6.784267
4.497462 2.425255 -6.617956
4.517481 1.759689 -5.062284
4.537460 0.717268 -2.683913
4.557449 -0.171297 -1.635343
4.577429 -0.627259 -1.787174
4.597414 -0.623833 -1.928494
4.617424 -0.100598 -2.357826
4.637410 0.235767 -1.270013
4.657393 3.744550 -2.086399
4.697357 -2.825778 3.328378
4.717343 -23.995925 10.473447
4.737354 -46.876429 4.754652
4.757343 -55.731099 -8.222902
4.777324 -44.421765 -10.920982
4.797307 -27.675799 -1.064690
4.817287 -12.891895 7.013179
4.837275 -3.022613 2.437246
4.857286 0.287156 -2.848825
4.897251 -0.240439 -1.243851
4.917238 -0.430423 -0.842081
4.937218 -0.247602 -0.213966
4.957237 -0.104958 -0.378177
4.997201 -1.053010 0.490766
5.017182 0.652798 -0.147627
5.057151 2.525230 -1.908639
5.077137 3.025105 -2.629487
5.097145 2.710231 -3.842734
5.117133 1.896726 -2.772910
5.137112 2.506855 -1.645854
5.157101 2.130001 0.595881
5.177081 1.885203 1.981051
5.197095 2.262056 0.417654
5.217076 2.085153 -1.166767
5.237062 1.109694 -1.243617
5.257044 0.859289 -0.790225
5.277032 0.897909 -1.035725
5.297039 1.022177 -1.162095
5.317027 1.014391 -0.793495
5.337006 0.778623 0.271428
5.356995 0.481812 0.200885
5.376976 0.311449 -0.448721
5.396959 0.389312 -0.362060
5.416970 0.429800 0.181030
