0.039998 -0.783113
0.439756 -0.726256
0.659631 0.153250
1.739034 1.726919
4.837275 2.253391
5.996641 -0.484081
6.096585 -0.790395
6.376415 1.103565
6.456379 -2.059278
6.576309 -2.059278
