9.324679 196.704000 353.664000 0.019987 39.823113 0.089956
9.434622 235.712000 345.648000 0.009988 16.022800 0.019987
9.464597 231.488000 361.104000 0.019978 35.340997 0.059985
9.544560 262.150400 343.531200 0.099946 29.380595 0.039962
9.684468 291.293091 347.262545 0.109949 186.843879 0.109932
9.904349 143.221333 461.216000 0.059981 21.312376 0.009992
9.974322 160.688000 449.004000 0.039967 30.318909 0.039965
10.054254 184.064000 429.696000 0.009994 20.545053 0.010024
10.074272 171.904000 446.256000 0.049952 22.004485 0.019988
10.144212 189.024000 432.432000 0.039963 12.467727 0.009998
10.194173 180.224000 441.264000 0.010015 225.632061 0.129925
10.334113 382.848000 342.000000 0.049958 15.300651 0.009997
10.394068 369.819429 350.022857 0.069970 28.302120 0.039962
10.504000 347.492571 367.416000 0.139915 19.343041 0.010022
10.653937 336.960000 383.640000 0.019987 11.724586 0.009987
10.683911 331.264000 373.392000 0.009994 68.330875 0.039967
10.733872 353.088000 438.144000 0.009991 31.638680 0.019982
10.763845 345.920000 407.328000 0.010022 20.005966 0.019988
10.793855 339.904000 426.408000 0.019982 9.582788 0.009989
10.823826 332.736000 420.048000 0.009997 17.502574 0.019977
10.853800 324.800000 435.648000 0.020018 18.038870 0.089922
10.963740 314.816000 450.672000 0.030010 33.827894 0.149902
11.143652 331.840000 479.904000 0.009993 72.908810 0.679619
11.833264 273.536000 436.128000 0.009985 14.373665 0.049960
11.893209 271.360000 450.336000 0.010020 2.906588 0.009998
11.913227 274.176000 449.616000 0.009984 10.198059 0.009996
11.933207 284.194133 447.708800 0.369780 42.243734 0.019982
12.322969 249.813333 472.254545 0.459743 4.174825 0.069968
12.852680 251.040000 468.264000 0.049959 265.776029 0.539704
13.442343 303.504000 207.717600 0.219879 32.593134 0.019981
13.682203 325.289739 231.960000 0.479723 62.475050 0.099949
14.261875 314.978954 170.341662 1.479161 39.226114 0.039967
15.781003 278.764308 155.268923 0.139909 1.077930 0.019987
15.940899 278.182400 156.176291 0.599683 324.987074 0.209859
16.750441 322.496000 478.128000 0.020007 50.238180 0.069940
16.840388 318.937600 428.016000 0.059986 20.151090 0.029973
16.930347 315.321600 447.840000 0.119932 15.047644 0.009989
17.060268 323.168000 460.680000 0.019981 354.025997 0.199897
17.280146 227.904000 119.712000 0.019987 55.575472 0.079963
17.380096 267.744000 158.460000 0.039963 16.484012 0.009997
17.430056 278.272000 171.144000 0.020013 10.901041 0.009990
17.460059 284.352000 180.192000 0.009993 95.975442 0.109938
17.579990 205.504000 234.912000 0.009992 47.585717 0.209884
17.799866 158.016000 237.960000 0.019982 42.360941 0.059950
17.879798 198.256000 224.724000 0.039994 12.989050 0.009997
17.929789 210.368000 220.032000 0.009991 27.108080 0.039967
17.979747 233.152000 205.344000 0.010024 69.380841 0.039938
18.029709 164.800000 193.440000 0.010016 31.376716 0.039967
18.079692 195.989333 190.016000 0.029981 16.077384 0.009984
18.119657 212.032000 191.072000 0.030014 125.791818 0.079933
18.229604 265.344000 77.136000 0.009984 26.583527 0.039998
18.279586 273.664000 102.384000 0.009994 27.993622 0.049958
18.339538 290.432000 124.800000 0.009997 85.396071 0.049984
18.399519 310.944000 41.904000 0.019981 47.546486 0.029980
18.449480 322.546087 88.013217 0.239857 43.731217 0.039997
18.729334 304.032000 127.632000 0.019990 91.242349 0.049952
18.799276 374.912000 70.176000 0.009992 2.005113 0.009990
18.819258 373.568000 68.688000 0.009997 16.051254 0.020012
18.849267 363.904000 81.504000 0.009991 56.334790 0.059944
18.919202 323.123200 120.369600 0.099949 22.435868 0.009998
19.029149 306.176000 135.072000 0.009986 69.629914 0.049990
19.089125 370.438400 161.880000 0.099950 32.894974 0.029971
19.219046 339.392000 172.752000 0.009997 70.676149 0.229865
19.458908 409.856000 178.224000 0.009993 23.506954 0.029977
19.498878 388.326400 187.660800 0.049991 17.728580 0.009985
19.558854 372.582400 195.811200 0.099949 46.731644 0.049962
19.708765 340.166400 162.150400 0.349796 29.901769 0.019981
20.078542 361.232000 183.372000 0.039995 122.785259 0.089930
20.208467 246.016000 140.928000 0.010019 27.789075 0.049962
20.268448 242.581333 168.504000 0.059948 14.717264 0.020018
20.348414 249.984000 181.224000 0.059945 27.413095 0.030004
20.438363 273.504000 195.305455 0.249855 24.442205 0.029971
20.718189 262.181333 173.644000 0.119931 22.801855 0.019987
20.858107 264.064000 196.368000 0.009993 38.490305 0.019981
20.888081 266.389333 157.948000 0.169920 49.544237 0.049961
21.107962 217.088000 153.048000 0.040000 34.489470 0.019976
21.167938 208.064000 186.336000 0.009993 17.849466 0.069943
21.247874 221.952000 175.123200 0.049989 70.517531 0.079963
21.377826 151.872000 167.280000 0.009995 7.504150 0.019978
21.407799 159.189333 165.616000 0.029974 44.127670 0.049990
21.487763 187.625846 131.872615 0.319795 27.992045 0.079964
21.887522 160.731429 124.110857 0.169888 14.324135 0.009998
22.067408 153.614222 111.680000 0.089947 80.916133 0.079963
22.237318 232.192000 130.992000 0.009997 15.129181 0.009989
22.257304 225.545143 117.401143 0.089962 94.078899 0.089947
22.437213 306.368000 165.552000 0.009995 25.504723 0.029972
22.477180 299.904000 190.224000 0.029981 34.188448 0.039999
22.547160 293.984000 156.552000 0.019980 19.086230 0.039965
22.607105 275.088000 153.864000 0.039998 215.236612 0.139914
22.787017 489.536000 172.272000 0.009989 102.431435 0.129922
22.926928 387.520000 163.056000 0.009992 138.096133 0.399788
23.336708 524.608000 179.712000 0.009997 46.287801 0.639617
23.986322 530.304000 133.776000 0.009988 49.509461 0.059981
24.056291 481.792000 123.888000 0.009998 120.984571 0.179876
24.246165 360.928000 129.288000 0.039995 20.200530 0.019987
24.306147 341.814857 135.826286 0.069969 30.486955 0.049962
24.426078 312.198095 128.594286 0.269834 43.749576 0.039994
24.735906 306.131692 171.921231 0.159900 40.448725 0.029973
24.925779 278.944000 201.870000 0.099950 15.615534 0.009986
25.035715 277.472000 217.416000 0.019986 20.525124 0.020011
25.075712 284.324571 198.068571 0.099919 14.996651 0.020014
25.195645 288.288000 212.532000 0.039964 9.690494 0.009996
25.245605 290.752000 221.904000 0.019989 36.709494 0.049982
25.315576 302.544000 187.140000 0.139914 41.893518 0.039967
25.495457 332.960000 215.948571 0.159926 28.908823 0.019983
25.675366 320.960000 189.648000 0.009992 80.660608 0.039966
25.725324 299.008000 112.032000 0.009992 83.572480 0.039999
25.775315 320.032000 192.916800 0.099943 40.782466 0.059952
25.935210 329.907200 232.485600 0.229872 145.036540 0.089953
26.255035 193.248000 281.064000 0.039969 30.817422 0.039994
26.334998 188.864000 311.568000 0.009998 39.074165 0.019980
26.364976 199.552000 273.984000 0.009990 107.398087 0.129925
26.504891 220.204800 168.590400 0.099942 37.130745 0.049959
26.654792 190.665143 146.093714 0.229868 211.345894 0.099952
26.984612 394.229333 89.272000 0.099944 24.481380 0.029975
27.114531 404.480000 111.504000 0.009993 29.823375 0.019988
27.144512 411.454000 82.507500 0.369808 10.112822 0.029980
27.544300 420.224000 77.472000 0.009983 52.523604 0.089960
27.644243 375.776000 105.456000 0.019987 41.954197 0.079964
27.744194 417.536000 109.488000 0.009985 231.276139 0.399756
28.153935 187.136000 129.600000 0.009996 78.171692 0.229868
28.393799 260.187429 101.773714 0.069978 23.706657 0.019980
28.483757 283.328000 96.624000 0.009990 135.006019 0.089960
28.583707 283.400000 231.630000 0.079963 161.637835 0.069939
28.733609 354.034286 86.242286 0.139940 31.740850 0.079932
28.953481 328.938667 66.808000 0.069979 33.248400 0.019981
29.043441 340.857263 97.846737 0.239862 35.115294 0.039995
29.323298 358.826667 128.016000 0.029972 38.382307 0.119931
29.473201 322.976000 114.307200 0.129924 47.404512 0.179887
29.783012 317.799822 161.428267 0.459732 9.895917 0.020019
30.262763 320.005689 151.781333 0.569642 91.553793 0.089955
30.922360 411.516878 154.574049 0.489714 51.029016 0.039996
31.452070 362.360471 168.271059 0.199894 23.151397 0.029978
31.681942 340.327884 161.161043 0.969432 25.091959 0.039999
32.691373 331.936000 137.514000 0.079932 36.802073 0.179906
32.951211 311.680000 168.240000 0.009998 23.857485 0.019986
32.981195 311.049143 144.390857 0.079964 1.854537 0.009983
33.071142 312.640000 145.344000 0.009998 9.954533 0.029972
33.111112 305.920000 138.000000 0.009991 11.385844 0.009995
33.131098 316.384000 133.512000 0.539697 23.259754 0.029985
33.700780 307.414154 112.051385 0.639647 43.634053 0.069967
34.410394 286.587429 150.394286 0.339779 17.570889 0.049990
34.800163 301.066667 140.440000 0.169885 6.905450 0.009997
34.980045 298.733714 133.940571 0.149933 17.962228 0.139909
35.269887 309.085333 148.620000 0.239863 39.285661 0.029980
35.539730 348.162133 152.665600 0.309831 46.403927 0.049963
35.899524 303.382857 140.494286 0.589685 60.286892 0.049962
36.539171 252.718933 173.169600 0.299806 114.720677 0.049989
36.888966 355.144533 224.840000 0.299839 175.012349 0.099919
37.288724 182.848000 255.552000 0.030004 10.822921 0.009994
37.328722 193.344000 252.912000 0.009994 98.326858 0.259843
37.598559 104.992000 209.760000 0.019984 23.652985 0.029974
37.648517 128.256000 205.488000 0.010024 112.642605 0.089952
37.748493 23.872000 163.152000 0.009962 35.005693 0.049987
37.808442 58.832000 161.364000 0.039970 84.054592 0.069969
37.918381 104.725333 90.944000 0.029976 36.928654 0.029979
37.978336 139.136000 104.346667 0.089947 64.991336 0.029985
38.098268 198.935111 129.801333 0.369803 44.700656 0.019987
38.488058 243.584000 131.952000 0.019982 138.360073 0.059980
38.568020 117.205333 188.272000 0.029980 34.061005 0.029971
38.627971 140.096000 163.049600 0.149911 118.618293 0.059976
38.837858 248.177778 114.176000 0.109939 154.864977 0.069948
39.017745 105.484190 174.356571 0.209878 42.012592 0.030011
39.257634 136.448000 202.752000 0.009988 53.980351 0.049959
39.317581 84.704000 187.375500 0.319823 112.833104 0.049959
39.687363 196.692211 173.593263 0.189902 248.299625 0.099951
39.977216 441.856000 134.256000 0.009985 40.770964 0.059955
40.047156 402.346667 144.320000 0.030004 24.419644 0.029973
40.107133 381.376000 131.808000 0.039968 16.855656 0.019987
40.167088 364.672000 129.552000 0.020007 18.010429 0.029984
40.217079 352.576000 142.896000 0.009984 35.143048 0.049960
40.277023 329.994667 169.824000 0.059983 15.016553 0.009989
40.346995 318.528000 179.520000 0.009992 82.422906 0.069971
40.426958 315.520000 97.152000 0.009992 6.454805 0.029976
40.466926 309.430154 99.291692 0.289819 59.804928 0.039999
40.796744 321.059155 40.628282 0.749555 110.945223 0.059980
41.606279 323.480615 151.547077 0.129927 14.626134 0.019978
41.756184 330.592000 164.328000 0.019989 8.602874 0.009984
41.786157 328.629333 155.952000 0.209892 72.794577 0.049957
42.046006 336.697263 83.605895 0.199895 23.913234 0.029972
42.275873 335.804444 59.709333 0.199895 118.255382 0.069972
42.545740 305.741474 174.079579 0.389769 21.193691 0.019979
42.955488 285.568000 180.576000 0.009995 12.320717 0.010025
42.975508 284.160000 168.336000 0.009983 153.548266 0.079937
43.065428 437.248000 180.216000 0.020013 22.795869 0.019981
43.105422 415.480000 173.448000 0.079934 86.562148 0.119930
43.305286 331.456000 152.640000 0.009997 217.129968 0.139944
43.455227 545.024000 191.808000 0.009989 116.013925 0.179882
43.645098 601.088000 90.240000 0.009994 301.330774 0.429759
44.084851 301.824000 55.008000 0.009998 31.181290 0.029969
44.124818 280.122182 77.397818 0.109970 72.084118 0.039966
44.274754 210.979200 97.778400 0.209889 80.990733 0.049962
44.534605 282.008000 58.863000 0.179906 22.154049 0.009990
44.724501 295.989333 76.048000 0.059951 73.105123 0.049990
44.834442 257.181333 138.002000 0.249853 58.274812 0.159896
45.244191 291.057778 185.418667 0.099945 103.987497 0.049989
45.394125 338.723200 277.838400 0.249853 116.672691 0.069942
45.713920 369.079467 165.184000 0.169920 55.894752 0.039963
45.923803 424.896000 162.228000 0.169925 11.703356 0.019981
46.113709 415.817412 154.842353 0.369784 9.352911 0.019978
46.503471 414.740000 164.133000 0.159929 15.768349 0.009992
46.673392 430.336000 161.808000 0.009995 69.399527 0.039965
46.723352 363.506000 143.098500 0.349798 11.804347 0.009995
47.083145 375.104000 145.296000 0.019978 22.733557 0.159929
47.263052 352.402667 146.506000 0.239859 25.144054 0.019986
47.522897 353.821333 121.402000 0.249856 15.549704 0.019980
47.792733 364.044800 133.118400 0.099952 42.667403 0.039968
47.932653 382.379789 171.645474 0.209879 43.910039 0.030009
48.172541 340.329412 184.288941 0.369779 15.288636 0.029978
48.572298 325.051676 184.866162 0.759582 22.867498 0.009985
49.341865 330.560000 162.672000 0.029979 12.975547 0.009989
49.381833 338.656000 172.812000 0.039964 168.122623 0.109947
49.531744 170.834286 182.866286 0.139939 118.577093 0.109907
49.781590 52.544000 174.624000 0.009994 11.164699 0.010020
49.801604 63.680000 175.424000 0.029978 31.241441 0.259847
50.091429 62.912000 144.192000 0.009987 36.875943 0.089956
50.191372 96.853333 129.776000 0.059956 30.949566 0.030001
50.281329 126.826667 122.064000 0.029974 195.775351 0.109935
50.421238 297.812000 217.416000 0.159899 97.395426 0.049992
50.631129 240.341333 138.784000 0.059951 22.479878 0.009988
50.701068 262.368000 143.275200 0.099951 20.729919 0.009992
50.811011 282.877440 146.290560 0.249847 48.931886 0.059981
51.120839 233.947429 146.718857 0.139913 130.565312 0.069979
51.330731 343.458133 75.622400 0.149901 13.276001 0.009995
51.490627 351.652571 65.177143 0.069970 28.356209 0.019979
51.580576 361.216000 91.872000 0.009995 25.905568 0.019987
51.610558 359.522909 66.021818 0.109932 31.372952 0.019984
51.740474 356.589714 34.786286 0.369816 98.271573 0.049957
52.160247 377.785600 130.744800 0.199896 16.193977 0.009993
52.370136 361.600000 130.224000 0.009987 175.186580 0.089956
52.470079 536.544000 139.440000 0.019987 34.735117 0.039967
52.530033 501.973333 136.064000 0.029973 31.729380 0.039998
52.600004 473.898667 121.280000 0.059947 155.704123 0.059980
52.719931 346.427733 210.694400 0.149907 49.752376 0.039968
52.909806 396.160000 209.280000 0.020016 137.895258 0.719585
53.649407 325.360000 90.948000 0.089947 38.465046 0.039968
53.779322 363.819574 90.299234 0.499707 83.083984 0.049992
54.329021 292.961882 133.682824 0.169885 11.099890 0.009991
54.508897 299.072000 124.416000 0.009990 40.911229 0.169924
54.688811 315.032889 162.085333 0.209883 77.774253 0.049960
54.948654 243.415814 131.756651 0.979429 44.007651 0.030002
55.958085 203.501714 150.291429 0.139912 47.177233 0.129924
56.227921 179.904000 109.440000 0.009989 44.006233 0.029979
56.267889 177.344000 153.371707 0.429760 233.406559 0.209885
56.907534 409.792000 132.240000 0.009995 5.831265 0.009994
56.927523 404.970667 135.520000 0.149902 22.358965 0.020013
57.097438 406.044235 113.186824 0.349805 30.440033 0.019981
57.467224 423.744000 137.952000 0.009989 31.850467 0.019983
57.497196 411.904000 108.384000 0.009991 31.097484 0.039969
57.547156 426.112000 136.046000 0.279856 48.933830 0.029973
57.856985 456.394667 97.608000 0.269873 55.468269 0.049951
58.176809 421.571282 140.782769 0.409751 35.523342 0.030007
58.616567 421.184000 176.304000 0.019982 121.427694 0.069943
58.706492 424.128000 54.912000 0.030001 15.774467 0.029985
58.766478 419.370667 69.952000 0.029970 26.215682 0.020013
58.816461 415.847385 95.929846 0.169888 29.181031 0.059956
59.046305 425.494857 68.389714 0.139938 39.516948 0.039968
59.226211 408.656000 32.640000 0.039968 18.906924 0.009990
59.276169 398.848000 16.476000 0.039998 14.874038 0.009995
59.326162 388.736000 5.568000 0.009984 27.071305 0.039968
59.376114 366.688000 21.276000 0.039969 33.126326 0.020013
59.436096 338.055111 37.934667 0.359794 74.866949 0.039964
59.835854 270.394435 69.982957 0.499732 23.659969 0.009997
60.345583 284.384000 89.064000 0.019987 15.442937 0.019978
60.385548 290.770286 75.003429 0.069970 15.330828 0.029980
60.485498 294.101333 89.968000 0.029974 15.709926 0.039994
60.555466 294.762667 105.664000 0.059951 21.161820 0.029980
60.645397 288.853333 125.984000 0.029970 15.680657 0.020013
60.695380 284.640000 110.880000 0.039964 19.328064 0.009996
60.745340 274.259556 94.576000 0.399789 5.880487 0.009990
61.155119 276.512000 100.008000 0.019981 10.089342 0.009993
61.185093 279.616000 90.408000 0.019988 28.667081 0.079963
61.285044 305.856000 78.864000 0.009988 10.148504 0.009992
61.305024 310.208000 69.696000 0.009995 14.840032 0.009992
61.325011 319.680000 81.120000 0.009988 70.889040 0.139913
61.474912 376.160000 38.280000 0.019983 60.960383 0.089959
61.584854 437.120000 38.064000 0.009992 414.654080 0.209887
61.804733 95.338667 272.848000 0.029972 206.252570 0.359823
62.194528 289.088000 202.128000 0.009992 90.006370 0.049953
62.254473 199.082667 201.696000 0.030014 32.857780 0.029940
62.314427 230.777600 210.360000 0.119962 221.041953 0.119928
62.554317 448.576000 248.088000 0.019980 10.159008 0.009997
62.584294 438.432000 247.536000 0.019984 25.805203 0.029975
62.634253 415.040000 236.640000 0.030003 32.990309 0.029974
62.694230 385.984000 221.016000 0.019985 150.217737 0.099945
62.814160 520.512000 154.176000 0.009992 137.031533 0.499709
63.323861 385.088000 133.248000 0.009989 42.278976 0.069974
63.403824 379.840000 175.200000 0.009987 13.193016 0.009994
63.423805 387.136000 164.208000 0.069971 14.040671 0.019986
63.513762 383.653209 177.809860 0.479722 32.494893 1.918916
65.912400 358.359704 198.209778 0.389764 24.636692 0.089958
66.392122 370.820571 219.462857 0.159894 67.247014 0.049993
66.602009 303.778909 224.714182 0.169883 12.371309 0.009995
66.781887 297.792000 213.888000 0.009992 52.813896 0.059977
66.851856 350.600421 213.127579 0.439756 20.304613 0.169892
67.461504 330.704593 209.073778 0.339814 24.729944 0.009983
67.811301 306.010667 210.408000 0.219881 24.435203 0.029974
68.061156 285.568000 197.022316 0.259845 53.158084 0.049984
68.370985 298.722462 145.517538 0.149911 21.992233 0.019981
68.540877 298.218667 167.504000 0.069969 17.860731 0.019988
68.630834 301.328000 149.916000 0.039963 19.546026 0.040000
68.710797 298.976000 130.512000 0.059946 64.226671 0.039998
68.810741 297.869714 194.729143 0.159895 25.155266 0.029984
69.000620 286.811429 217.323429 0.109934 25.811812 0.030005
69.140559 285.924571 243.120000 0.069941 26.451309 0.049991
69.260491 284.580571 216.702857 0.159894 46.436245 0.099951
69.520336 292.491636 170.945455 0.109937 12.319107 0.009995
69.640268 285.448828 160.838069 0.389763 64.058765 0.049992
70.080023 264.766000 221.466000 0.439722 43.416762 0.049982
70.569727 236.672000 254.568000 0.019988 74.524485 0.119931
70.709646 162.805333 244.688000 0.059977 45.786216 0.059954
70.829577 173.056000 200.064000 0.009995 96.761633 0.149902
70.989474 264.277333 167.792000 0.030003 20.085064 0.049959
71.069436 263.125333 187.844000 0.179912 277.409756 0.259843
71.509191 357.376000 448.752000 0.009993 43.194560 0.049953
71.569137 339.744000 409.320000 0.020018 13.242320 0.009997
71.599152 336.320000 396.528000 0.009983 21.851344 0.009993
71.619128 337.024000 418.368000 0.009995 18.311813 0.039964
71.669087 343.570286 401.266286 0.109940 14.916959 0.009992
71.789019 334.512000 413.118000 0.079962 84.760498 0.039968
71.908949 275.134316 473.604632 0.439757 411.462714 0.529714
72.878420 298.112000 62.784000 0.009985 26.149587 0.019985
72.908390 273.014857 55.440000 0.209893 29.939322 0.049951
73.168234 300.330667 43.184000 0.029982 389.121140 0.119929
73.318145 308.659200 432.216000 0.139938 27.834974 0.029972
73.488055 319.500800 406.579200 0.059955 257.409491 0.189901
73.737911 316.788364 149.184000 0.109939 101.689712 0.199893
74.047743 216.469333 132.544000 0.139915 136.180477 0.109940
74.297598 324.672000 215.232000 0.009991 26.604399 0.009997
74.317586 316.103111 240.418667 0.209878 146.735118 0.079963
74.607427 191.808000 162.432000 0.009997 10.083126 0.009990
74.627414 188.800000 172.056000 0.019980 15.043928 0.009993
74.657387 201.568000 164.100000 0.069971 27.012517 0.019987
74.747345 227.360000 156.072000 0.069943 15.280463 0.039993
74.857281 241.760000 150.960000 0.019989 57.080053 0.059944
74.937214 187.328000 133.776000 0.009996 13.761274 0.059975
75.007185 197.504000 143.040000 0.019987 15.034329 0.009994
75.037166 209.382400 133.824000 0.049983 29.929169 0.069947
75.157096 239.168000 130.896000 0.009989 6.013054 0.010022
75.177107 245.168000 130.500000 0.039969 23.607855 0.049958
75.267034 259.904000 148.944000 0.009994 24.090217 0.030001
75.307029 275.590400 130.660800 0.139914 31.387576 0.139914
75.586857 300.608000 149.616000 0.009997 27.412329 0.039963
75.636817 305.984000 176.496000 0.009988 19.643934 0.039996
75.686801 309.120000 157.104000 0.009996 21.898313 0.049958
75.746755 313.728000 178.512000 0.009993 30.240360 0.020011
75.776759 321.472000 207.744000 0.059953 8.304555 0.009988
75.846700 318.688000 199.920000 0.019986 141.235140 0.109937
75.976623 455.910400 233.347200 0.069971 19.837618 0.089956
76.136550 456.841143 213.531429 0.079935 36.388317 0.089953
76.306438 446.288000 178.707000 0.239864 5.411330 0.029973
76.576275 442.666667 182.728000 0.059984 58.470056 0.079965
76.716224 466.982400 235.902171 0.429730 269.640273 0.149934
77.295888 235.178667 98.160000 0.029972 83.472632 0.389774
77.715634 194.368000 170.976000 0.010015 46.692274 0.109912
77.835561 194.528000 124.284000 0.039999 19.978904 0.019980
77.895540 179.648000 137.616000 0.019988 32.794878 0.039965
77.955493 148.706909 126.746182 0.249876 26.775345 0.019987
78.225356 171.675429 112.985143 0.069943 55.248458 0.059981
78.355280 225.141760 126.904320 0.319826 8.967257 0.039967
78.715073 230.816000 133.848000 0.019982 141.266379 0.449746
79.184801 356.992000 197.376000 0.009994 16.901120 0.019980
79.214775 341.888000 189.792000 0.009990 30.145296 0.119933
79.344698 343.366508 219.901017 0.629655 20.162614 0.049958
80.024311 336.468513 200.955077 0.989451 72.039600 0.049959
81.063721 272.856615 167.143385 0.139908 3.691325 0.009996
81.213625 271.248000 163.821000 0.239859 26.212872 0.020018
81.473502 292.480000 179.193600 0.049952 52.855770 0.059985
81.583439 326.478222 219.664000 0.219871 2.689834 0.039971
81.843281 329.102821 220.252800 1.289261 0.000000 0.000000
